"PlayerID","TeamID","FranchiseID","LeagueID","SeasonID","GP","Minutes","Wins","Losses","OT","ShotsAgainst","Saves","GoalsAgainst","GAA","Shutouts","SavePct","GameRating"
"1047","14","14","1","63","51","2879","27","20","1","1686","1546","140","2.92","1","0.917","73"
"1107","3","3","1","63","24","922","5","12","0","589","524","65","4.23","1","0.890","58"
"1075","7","7","3","63","6","354","5","1","0","222","206","16","2.71","1","0.928","77"
"1000","15","15","0","63","13","731","10","0","2","175","158","17","1.40","5","0.903","61"
"1142","11","11","0","63","44","2152","9","25","0","1738","1578","160","4.46","1","0.908","71"
"1041","8","8","1","63","23","843","3","6","1","690","617","73","5.19","0","0.894","58"
"1057","13","13","3","63","9","450","1","6","0","311","276","35","4.66","0","0.887","59"
"1180","15","15","1","63","17","883","4","7","1","550","497","53","3.60","0","0.904","63"
"894","9","9","3","63","5","238","3","1","0","72","64","8","2.01","0","0.889","53"
"1095","4","4","1","63","17","990","16","0","1","301","281","20","1.21","5","0.934","71"
"1097","20","20","0","63","54","3089","14","37","3","2423","2222","201","3.90","1","0.917","78"
"758","0","0","3","63","1","33","0","0","0","17","14","3","5.42","0","0.824","43"
"1091","7","7","0","63","16","810","13","0","0","239","212","27","2.00","2","0.887","59"
"1053","6","6","3","63","3","184","1","2","0","95","83","12","3.91","0","0.874","58"
"849","13","13","0","63","55","3282","29","21","5","1627","1455","172","3.14","2","0.894","66"
"995","10","10","0","63","39","2179","9","25","3","1433","1293","140","3.85","1","0.902","69"
"1120","4","4","1","63","50","2986","42","6","1","936","848","88","1.77","14","0.906","66"
"1158","5","5","1","63","59","3489","31","26","1","1833","1676","157","2.70","4","0.914","71"
"1163","2","2","1","63","24","1324","21","1","0","480","435","45","2.04","3","0.906","64"
"859","16","16","1","63","53","2971","25","24","3","1547","1394","153","3.09","4","0.901","67"
"1121","15","15","1","63","54","3097","23","28","3","1902","1729","173","3.35","1","0.909","72"
"959","7","7","3","63","7","373","4","2","0","193","177","16","2.57","1","0.917","73"
"834","0","0","0","63","54","3196","30","20","4","1793","1645","148","2.78","4","0.917","78"
"990","7","7","1","63","45","2638","14","27","3","1775","1614","161","3.66","2","0.909","71"
"1108","6","6","1","63","58","3225","31","22","4","1783","1607","176","3.27","0","0.901","67"
"396","0","0","2","63","5","248","3","2","0","124","115","9","2.17","0","0.927","71"
"363","11","11","2","63","9","494","3","4","2","244","221","23","2.79","0","0.906","65"
"430","13","13","2","63","3","100","0","2","1","80","68","12","7.20","0","0.850","42"
"465","8","8","0","63","54","3144","18","30","4","2014","1847","167","3.19","0","0.917","73"
"397","0","0","2","63","8","473","1","6","0","277","254","23","2.91","0","0.917","72"
"432","4","4","0","63","20","957","1","13","2","892","808","84","5.26","0","0.906","69"
"333","10","10","2","63","9","543","5","4","0","279","256","23","2.54","1","0.918","78"
"330","10","10","2","63","3","179","2","1","0","73","65","8","2.67","1","0.890","64"
"1739","10","10","0","63","32","1811","9","17","3","1178","1056","122","4.04","1","0.896","68"
"1901","5","5","0","63","18","767","2","10","0","518","462","56","4.38","0","0.892","61"
"1754","19","19","0","63","14","838","13","1","0","306","283","23","1.65","4","0.925","72"
"1823","2","2","0","63","15","845","10","4","0","371","333","38","2.70","2","0.898","61"
"2000933","1","1","2","63","12","733","6","4","2","394","363","31","2.54","2","0.921","76"
"2000930","8","8","2","63","6","331","1","4","1","291","269","22","3.98","0","0.924","80"
"2200016","5","5","2","63","1","26","0","0","0","24","20","4","9.09","0","0.833","45"
"2001041","6","6","2","63","12","733","5","7","0","428","382","46","3.76","0","0.893","66"
"2200002","9","9","2","63","3","180","3","0","0","66","63","3","1.00","0","0.955","76"
"2001340","12","12","2","63","12","718","8","4","0","336","309","27","2.26","1","0.920","70"
"2001032","13","13","2","63","11","633","2","5","2","401","366","35","3.32","0","0.913","76"
"2001389","5","5","2","63","12","701","8","3","1","315","288","27","2.31","0","0.914","66"
"2000563","4","4","2","63","4","224","0","2","1","144","128","16","4.27","0","0.889","68"
"2000865","2","2","2","63","10","595","4","5","1","321","284","37","3.73","0","0.885","65"
"2000132","14","14","2","63","2","29","0","0","0","33","30","3","6.14","0","0.909","58"
"2000594","11","11","2","63","4","240","1","1","1","161","146","15","3.75","0","0.907","71"
"2179","1","1","0","63","14","759","11","1","0","196","175","21","1.66","3","0.893","59"
"2279","3","3","0","63","12","734","5","3","4","426","390","36","2.94","0","0.915","74"
"2249","12","12","0","63","13","785","11","2","0","378","348","30","2.29","4","0.921","73"
"2259","13","13","0","63","15","711","7","3","1","254","227","27","2.28","3","0.894","60"
"2000132","14","14","2","62","1","0","0","0","0","0","0","0","0.00","0","0.000","50"
"2000563","4","4","2","62","7","420","3","4","0","279","256","23","3.28","0","0.918","80"
"2000594","11","11","2","62","2","120","2","0","0","46","44","2","1.00","0","0.957","75"
"2000865","2","2","2","62","12","729","8","4","0","355","328","27","2.22","3","0.924","78"
"2001340","12","12","2","62","10","600","7","3","0","290","272","18","1.80","1","0.938","77"
"2000930","8","8","2","62","12","727","5","5","2","424","391","33","2.72","0","0.922","76"
"2000933","1","1","2","62","12","724","4","7","1","359","325","34","2.82","0","0.905","71"
"2001669","12","12","2","62","2","120","2","0","0","67","61","6","3.00","0","0.910","73"
"2001041","6","6","2","62","12","722","5","6","1","484","446","38","3.16","1","0.921","80"
"2200002","9","9","2","62","9","539","6","3","0","258","234","24","2.67","2","0.907","69"
"2001389","5","5","2","62","6","363","5","0","1","153","136","17","2.81","0","0.889","58"
"2001032","13","13","2","62","12","720","3","9","0","489","437","52","4.33","1","0.894","68"
"2200016","5","5","2","62","6","359","5","1","0","146","137","9","1.50","2","0.938","76"
"1901","5","5","0","62","18","791","10","4","0","329","297","32","2.42","3","0.903","62"
"1739","10","10","0","62","54","3059","25","27","0","1914","1741","173","3.39","1","0.910","74"
"1823","2","2","0","62","13","752","9","3","0","252","227","25","1.99","1","0.901","61"
"1641","7","7","0","62","13","726","10","2","0","215","190","25","2.06","0","0.884","57"
"1754","19","19","0","62","23","1122","7","6","4","628","577","51","2.73","2","0.919","70"
"99","14","14","2","62","12","713","3","9","0","396","357","39","3.28","0","0.902","71"
"36","4","4","0","62","55","3083","10","40","2","2682","2452","230","4.48","1","0.914","79"
"132","1","1","1","62","19","1011","12","4","0","502","463","39","2.31","1","0.922","70"
"99","3","3","0","62","55","3229","28","22","5","1868","1734","134","2.49","9","0.928","79"
"135","1","1","0","62","54","3272","46","3","5","1621","1508","113","2.07","7","0.930","78"
"67","6","6","0","62","18","899","4","7","3","486","430","56","3.74","0","0.885","61"
"133","4","4","2","62","5","300","1","3","1","186","165","21","4.19","0","0.887","60"
"132","21","21","0","62","21","1042","11","4","3","490","439","51","2.94","0","0.896","61"
"232","7","7","0","62","54","3274","42","10","2","1719","1594","125","2.29","2","0.927","80"
"299","9","9","2","62","3","184","1","1","1","82","73","9","2.93","0","0.890","61"
"267","16","16","1","62","20","730","2","7","0","462","414","48","3.94","0","0.896","59"
"231","7","7","2","62","3","179","2","1","0","102","93","9","3.01","0","0.912","80"
"233","7","7","2","62","9","549","5","2","2","222","200","22","2.40","0","0.901","62"
"300","9","9","0","62","15","723","6","5","1","418","382","36","2.99","2","0.914","68"
"1285","9","9","3","62","6","251","2","2","0","118","110","8","1.91","1","0.932","67"
"1467","4","4","1","62","17","996","11","4","1","344","318","26","1.56","4","0.924","69"
"1409","1","1","0","62","12","720","10","2","0","200","174","26","2.17","2","0.870","53"
"1497","6","6","1","62","15","858","10","4","0","402","367","35","2.45","0","0.913","67"
"1413","14","14","0","62","46","2766","15","26","4","1986","1836","150","3.25","2","0.924","84"
"1220","8","8","1","62","23","998","4","9","0","839","762","77","4.63","0","0.908","70"
"1484","12","12","0","62","23","1142","6","12","1","648","573","75","3.94","0","0.884","60"
"1194","17","17","1","62","9","539","8","1","0","213","197","16","1.78","2","0.925","70"
"1374","9","9","0","62","56","3206","18","32","4","2226","2022","204","3.82","3","0.908","75"
"1303","1","1","3","62","12","727","6","5","1","384","354","30","2.47","1","0.922","73"
"1377","9","9","0","62","3","46","0","0","0","46","39","7","9.00","0","0.848","46"
"1373","5","5","1","62","14","772","4","9","0","443","397","46","3.57","1","0.896","64"
"1379","5","5","1","62","55","3201","17","33","3","1949","1757","192","3.60","2","0.901","69"
"1292","6","6","3","62","5","308","5","0","0","130","119","11","2.14","0","0.915","71"
"1382","1","1","1","62","52","2984","28","17","5","1468","1328","140","2.81","4","0.905","65"
"1384","15","15","1","62","11","633","6","3","1","360","333","27","2.56","1","0.925","74"
"1221","0","0","1","62","10","541","6","3","0","225","200","25","2.77","1","0.889","59"
"1268","12","12","0","62","49","2837","24","20","3","1586","1443","143","3.02","5","0.910","73"
"1278","9","9","1","62","17","728","6","4","0","375","339","36","2.97","1","0.904","64"
"1252","17","17","1","62","51","3061","27","24","0","1570","1428","142","2.78","5","0.910","70"
"1330","18","18","0","62","22","1219","9","8","3","709","644","65","3.20","2","0.908","73"
"1329","13","13","3","62","5","225","1","2","0","140","126","14","3.73","0","0.900","62"
"1279","2","2","1","62","25","1346","14","5","2","710","656","54","2.41","0","0.924","71"
"1281","5","5","3","62","10","604","9","1","0","217","205","12","1.19","4","0.945","75"
"1333","13","13","3","62","10","498","1","6","2","351","318","33","3.97","0","0.906","67"
"1284","5","5","3","62","2","125","1","0","1","38","36","2","0.96","1","0.947","75"
"366","8","8","1","62","54","2987","14","36","3","2196","2006","190","3.82","1","0.913","73"
"397","0","0","2","62","1","20","0","0","0","9","9","0","0.00","0","1.000","63"
"497","20","20","0","62","53","2820","9","36","3","2369","2146","223","4.74","1","0.906","73"
"333","10","10","2","62","10","559","5","4","1","308","281","27","2.89","1","0.912","73"
"363","11","11","2","62","10","623","9","1","0","337","320","17","1.64","1","0.950","91"
"496","3","3","0","62","14","760","4","7","0","410","373","37","2.92","2","0.910","65"
"432","4","4","0","62","20","874","1","13","0","701","631","70","4.80","0","0.900","64"
"396","0","0","2","62","12","700","2","8","2","409","371","38","3.26","0","0.907","71"
"330","10","10","2","62","3","164","1","1","0","88","76","12","4.38","0","0.864","53"
"465","8","8","0","62","25","1308","12","8","2","805","739","66","3.03","3","0.918","73"
"563","21","21","0","62","51","2951","21","21","6","1852","1709","143","2.91","2","0.923","77"
"565","6","6","0","62","55","3100","35","15","2","1435","1311","124","2.40","6","0.914","71"
"741","14","14","0","62","21","1223","5","15","1","875","799","76","3.73","1","0.913","79"
"663","11","11","0","62","45","2199","3","38","0","1873","1666","207","5.65","0","0.889","62"
"624","0","0","3","62","9","555","6","1","2","201","177","24","2.59","0","0.881","59"
"630","18","18","0","62","47","2813","19","20","7","1760","1592","168","3.58","0","0.905","73"
"636","2","2","3","62","8","477","3","4","1","224","202","22","2.76","1","0.902","64"
"564","5","5","0","62","55","3203","26","21","5","1758","1597","161","3.02","2","0.908","70"
"661","8","8","0","62","47","2704","24","15","5","1795","1648","147","3.26","2","0.918","76"
"566","19","19","0","62","50","2867","23","23","3","1613","1461","152","3.18","5","0.906","71"
"596","2","2","0","62","55","3232","37","10","7","1414","1287","127","2.36","8","0.910","69"
"685","9","9","1","62","57","3256","35","16","5","1551","1405","146","2.69","7","0.906","66"
"617","2","2","3","62","4","245","2","1","1","117","109","8","1.96","1","0.932","80"
"595","15","15","0","62","54","3282","38","10","5","1501","1372","129","2.36","3","0.914","73"
"894","9","9","3","62","8","478","3","4","1","251","223","28","3.51","0","0.888","62"
"1142","11","11","0","62","40","1773","2","22","1","1607","1461","146","4.94","0","0.909","70"
"990","7","7","1","62","58","3196","4","46","6","2556","2322","234","4.39","0","0.908","73"
"1075","7","7","3","62","12","722","4","8","0","358","318","40","3.32","0","0.888","60"
"1097","13","13","0","62","27","1491","14","8","1","797","716","81","3.26","0","0.898","67"
"871","2","2","1","62","45","2624","25","16","4","1400","1267","133","3.04","2","0.905","70"
"758","0","0","3","62","3","184","2","1","0","89","81","8","2.60","0","0.910","67"
"1186","2","2","1","62","1","24","0","0","0","20","19","1","2.45","0","0.950","73"
"1047","14","14","1","62","59","3543","31","25","2","1873","1723","150","2.54","6","0.920","74"
"814","14","14","1","62","9","442","5","1","2","184","164","20","2.71","0","0.891","57"
"1057","4","4","3","62","4","246","3","1","0","93","82","11","2.67","0","0.882","58"
"1069","4","4","3","62","8","485","2","4","2","230","205","25","3.09","0","0.891","66"
"849","13","13","0","62","44","2500","28","14","1","1213","1110","103","2.47","6","0.915","72"
"834","0","0","0","62","52","3134","38","14","0","1623","1467","156","2.99","3","0.904","73"
"1180","15","15","1","62","56","3361","27","25","4","1872","1700","172","3.07","3","0.908","69"
"1091","0","0","0","62","15","841","12","2","0","294","267","27","1.92","4","0.908","64"
"757","7","7","1","62","22","775","1","9","0","615","549","66","5.10","0","0.893","60"
"1151","0","0","1","62","57","3452","40","13","4","1636","1496","140","2.43","4","0.914","70"
"954","12","12","3","62","9","502","3","5","1","310","286","24","2.87","0","0.923","75"
"1108","6","6","1","62","49","2894","24","17","8","1507","1353","154","3.19","1","0.898","65"
"1000","15","15","0","62","13","721","11","2","0","187","173","14","1.16","3","0.925","66"
"1120","4","4","1","62","49","2934","33","11","5","1181","1084","97","1.98","8","0.918","69"
"1001","4","4","1","62","1","58","0","1","0","25","20","5","5.10","0","0.800","38"
"1107","3","3","1","62","47","2755","30","11","4","1191","1069","122","2.66","1","0.898","62"
"905","20","20","0","62","25","1162","2","16","0","1078","974","104","5.37","0","0.904","70"
"859","16","16","1","62","59","3234","17","39","1","2077","1867","210","3.90","0","0.899","68"
"1098","6","6","3","62","7","433","5","1","1","174","163","11","1.52","1","0.937","72"
"995","10","10","0","62","17","913","6","7","1","613","547","66","4.33","0","0.892","64"
"1158","3","3","1","62","9","539","8","1","0","177","160","17","1.89","3","0.904","66"
"1015","3","3","1","62","15","698","8","4","0","274","237","37","3.18","1","0.865","54"
"760","12","12","3","62","4","223","2","0","1","163","150","13","3.48","0","0.920","80"
"1142","11","11","0","61","53","2755","3","38","4","2371","2152","219","4.77","0","0.908","73"
"1097","13","13","0","61","28","1503","14","8","1","934","856","78","3.11","3","0.916","73"
"1170","17","17","1","61","13","592","2","6","0","392","354","38","3.85","1","0.903","62"
"1091","0","0","0","61","13","731","10","0","2","238","218","20","1.64","2","0.916","66"
"1179","3","3","1","61","55","3307","42","10","3","1407","1284","123","2.23","8","0.913","68"
"1120","4","4","1","61","31","1728","23","4","1","619","559","60","2.08","4","0.903","63"
"760","1","1","3","61","3","179","2","1","0","93","88","5","1.67","0","0.946","77"
"1180","15","15","1","61","58","3501","41","14","3","1695","1539","156","2.67","6","0.908","69"
"1151","0","0","1","61","30","1781","22","7","1","674","615","59","1.99","5","0.912","66"
"1107","3","3","1","61","11","657","9","2","0","225","202","23","2.10","0","0.898","58"
"1108","6","6","1","61","11","625","8","2","0","197","167","30","2.88","2","0.848","52"
"811","5","5","1","61","43","2329","9","26","5","1675","1513","162","4.17","0","0.903","72"
"1098","6","6","3","61","4","245","1","2","1","126","114","12","2.94","0","0.905","69"
"758","0","0","3","61","4","244","1","2","1","149","141","8","1.96","0","0.946","86"
"1075","7","7","3","61","7","423","6","1","0","139","130","9","1.28","0","0.935","69"
"1002","1","1","3","61","9","545","7","2","0","278","254","24","2.64","1","0.914","75"
"1057","12","12","3","61","9","548","2","5","2","321","295","26","2.84","0","0.919","72"
"959","7","7","3","61","5","300","3","2","0","91","81","10","2.00","1","0.890","61"
"1047","14","14","1","61","54","2940","17","33","3","1931","1741","190","3.88","3","0.902","67"
"903","6","6","0","61","17","766","3","10","1","447","400","47","3.68","2","0.895","62"
"905","20","20","0","61","8","305","1","3","0","235","211","24","4.71","0","0.898","66"
"871","2","2","1","61","50","2932","22","23","4","1702","1555","147","3.01","4","0.914","73"
"851","7","7","1","61","57","3252","16","32","7","2141","1953","188","3.47","1","0.912","72"
"859","16","16","1","61","43","2319","13","22","3","1591","1438","153","3.96","0","0.904","68"
"954","5","5","3","61","8","499","3","3","2","257","232","25","3.01","1","0.903","67"
"1062","0","0","1","61","19","1081","7","7","3","487","435","52","2.89","0","0.893","63"
"1069","4","4","3","61","4","239","2","2","0","78","69","9","2.26","0","0.885","55"
"881","8","8","1","61","46","2701","17","27","1","1660","1509","151","3.35","0","0.909","72"
"894","13","13","3","61","7","423","0","5","2","421","392","29","4.11","0","0.931","91"
"834","0","0","0","61","54","3245","36","16","2","1523","1394","129","2.38","4","0.915","74"
"827","4","4","1","61","39","2258","22","13","3","1072","980","92","2.44","3","0.914","71"
"300","9","9","0","61","13","711","9","3","0","408","376","32","2.70","1","0.922","69"
"264","16","16","1","61","30","1669","6","18","4","1034","934","100","3.59","1","0.903","64"
"264","8","8","0","61","21","1103","8","7","2","569","512","57","3.10","1","0.900","62"
"233","7","7","2","61","8","432","6","1","0","232","211","21","2.92","1","0.909","70"
"231","7","7","2","61","5","287","3","2","0","113","97","16","3.34","1","0.858","58"
"266","8","8","2","61","4","240","3","1","0","140","131","9","2.25","1","0.936","81"
"232","7","7","0","61","54","3255","37","14","2","1799","1656","143","2.64","3","0.921","78"
"198","20","20","0","61","6","359","2","4","0","241","221","20","3.34","0","0.917","71"
"299","9","9","2","61","5","262","4","0","0","89","80","9","2.06","1","0.899","63"
"168","10","10","0","61","14","779","8","4","0","288","261","27","2.08","2","0.906","62"
"1739","10","10","0","61","54","3197","22","26","6","1874","1707","167","3.13","3","0.911","73"
"1754","19","19","0","61","15","770","4","6","2","426","384","42","3.27","2","0.901","65"
"1641","7","7","0","61","13","746","12","1","0","238","218","20","1.61","2","0.916","63"
"1823","2","2","0","61","12","721","11","0","1","187","172","15","1.25","4","0.920","66"
"1901","5","5","0","61","13","726","6","6","0","320","285","35","2.89","1","0.891","61"
"135","1","1","0","61","54","3179","32","22","0","1539","1399","140","2.64","2","0.909","70"
"132","1","1","1","61","18","998","6","8","1","512","461","51","3.07","1","0.900","65"
"132","21","21","0","61","24","1171","7","9","3","792","733","59","3.02","2","0.926","75"
"99","14","14","2","61","12","736","6","4","2","442","412","30","2.44","0","0.932","83"
"99","3","3","0","61","58","3242","30","21","3","1675","1535","140","2.59","8","0.916","71"
"133","4","4","2","61","5","259","2","2","0","134","124","10","2.31","0","0.925","71"
"67","12","12","0","61","8","400","2","5","0","286","260","26","3.89","1","0.909","73"
"36","4","4","0","61","55","2913","8","39","1","2541","2348","193","3.97","1","0.924","81"
"66","6","6","1","61","56","3363","40","12","4","1491","1357","134","2.39","4","0.910","69"
"66","15","15","0","61","12","723","10","1","1","196","176","20","1.66","2","0.898","61"
"566","19","19","0","61","55","3201","27","24","3","1860","1692","168","3.15","5","0.910","73"
"685","9","9","1","61","32","1765","19","5","3","814","732","82","2.79","1","0.899","63"
"596","2","2","0","61","54","3251","46","8","0","1421","1298","123","2.27","4","0.913","71"
"563","21","21","0","61","49","2816","23","18","6","1541","1407","134","2.85","5","0.913","72"
"624","0","0","3","61","8","490","2","4","2","258","234","24","2.94","0","0.907","66"
"540","6","6","3","61","8","481","7","1","0","166","155","11","1.37","2","0.934","69"
"636","13","13","3","61","6","308","1","3","1","269","248","21","4.08","0","0.922","78"
"738","14","14","0","61","20","1022","7","11","0","745","668","77","4.52","0","0.897","70"
"617","9","9","3","61","3","176","1","2","0","78","68","10","3.41","1","0.872","55"
"660","2","2","1","61","3","52","0","0","0","33","29","4","4.55","0","0.879","51"
"564","5","5","0","61","54","3257","30","18","6","1831","1676","155","2.86","2","0.915","76"
"631","14","14","1","61","24","1041","4","9","0","789","712","77","4.44","0","0.902","63"
"678","12","12","3","61","3","179","1","2","0","124","118","6","2.01","0","0.952","90"
"663","11","11","0","61","25","1233","0","20","1","1222","1098","124","6.03","0","0.899","69"
"661","8","8","0","61","50","2899","26","19","4","1713","1575","138","2.86","2","0.919","77"
"757","7","7","1","61","16","732","1","10","0","513","455","58","4.75","0","0.887","61"
"565","6","6","0","61","58","3223","35","13","4","1787","1650","137","2.55","3","0.923","75"
"630","18","18","0","61","57","3213","27","24","3","1900","1744","156","2.91","5","0.918","73"
"595","15","15","0","61","54","3257","39","14","1","1559","1420","139","2.56","2","0.911","74"
"572","4","4","3","61","8","490","7","1","0","188","173","15","1.84","2","0.920","72"
"606","2","2","3","61","4","245","1","2","1","127","114","13","3.17","0","0.898","63"
"686","5","5","3","61","4","240","2","1","1","109","97","12","2.99","0","0.890","64"
"627","18","18","0","61","14","773","5","6","1","490","437","53","4.11","1","0.892","65"
"1384","15","15","1","61","9","495","3","3","2","215","191","24","2.91","0","0.888","56"
"1279","2","2","1","61","18","1011","7","8","2","535","486","49","2.91","0","0.908","68"
"1278","9","9","1","61","40","2197","23","15","0","1255","1146","109","2.98","2","0.913","69"
"1409","1","1","0","61","14","775","10","1","1","216","194","22","1.70","2","0.898","58"
"1379","5","5","1","61","31","1668","10","16","0","1144","1027","117","4.21","0","0.898","68"
"1382","1","1","1","61","53","2982","28","21","2","1670","1524","146","2.94","2","0.913","71"
"1377","9","9","0","61","3","62","0","0","0","38","32","6","5.73","0","0.842","48"
"1268","12","12","0","61","56","3284","24","23","7","1952","1802","150","2.74","4","0.923","78"
"1484","12","12","0","61","5","300","2","3","0","183","168","15","3.00","0","0.918","75"
"1252","17","17","1","61","58","3380","28","28","2","1852","1667","185","3.28","4","0.900","69"
"1374","9","9","0","61","56","3209","27","25","2","1969","1791","178","3.33","1","0.910","74"
"1413","14","14","0","61","53","2983","19","26","3","2313","2134","179","3.60","3","0.923","83"
"332","9","9","1","61","1","8","0","0","1","2","1","1","6.88","0","0.500","44"
"496","3","3","0","61","14","725","3","8","1","460","414","46","3.81","1","0.900","66"
"366","8","8","1","61","23","1287","10","8","3","738","684","54","2.52","1","0.927","75"
"333","10","10","2","61","9","488","5","3","1","226","209","17","2.09","0","0.925","73"
"429","13","13","0","61","43","2465","17","21","5","1572","1422","150","3.65","2","0.905","72"
"497","20","20","0","61","57","3322","17","33","6","2183","1998","185","3.34","5","0.915","77"
"432","4","4","0","61","23","1043","1","17","0","995","893","102","5.87","0","0.897","66"
"330","10","10","2","61","4","249","1","0","2","104","90","14","3.37","0","0.865","52"
"467","9","9","3","61","10","553","5","4","0","304","277","27","2.93","0","0.911","68"
"363","11","11","2","61","12","722","6","6","0","349","313","36","2.99","0","0.897","65"
"509","2","2","3","61","8","495","6","0","2","198","180","18","2.18","1","0.909","63"
"396","0","0","2","61","12","727","5","6","1","403","364","39","3.22","1","0.903","72"
"2200007","2","2","2","61","3","166","0","2","0","114","103","11","3.96","0","0.904","73"
"2200002","9","9","2","61","8","458","5","3","0","221","198","23","3.01","1","0.896","67"
"2001340","12","12","2","61","5","303","4","0","1","156","143","13","2.57","0","0.917","71"
"2001389","5","5","2","61","12","720","10","2","0","310","283","27","2.25","0","0.913","67"
"2000930","8","8","2","61","8","478","1","7","0","280","247","33","4.14","1","0.882","65"
"2001041","6","6","2","61","9","535","1","8","0","362","330","32","3.58","0","0.912","74"
"2000933","1","1","2","61","9","539","8","1","0","221","205","16","1.78","1","0.928","74"
"2000102","1","1","2","61","3","180","3","0","0","77","71","6","2.00","0","0.922","81"
"2000067","0","0","2","61","1","0","0","0","0","0","0","0","0.00","0","0.000","50"
"2000563","4","4","2","61","8","469","3","5","0","277","246","31","3.96","0","0.888","67"
"2000865","2","2","2","61","10","556","4","6","0","325","300","25","2.69","0","0.923","76"
"2000429","6","6","2","61","4","180","2","1","0","125","120","5","1.67","1","0.960","86"
"2000565","12","12","2","61","7","418","2","4","1","221","195","26","3.73","0","0.882","61"
"2000264","13","13","2","61","12","726","0","10","2","550","499","51","4.21","0","0.907","76"
"2000865","2","2","2","60","11","666","3","7","1","426","389","37","3.33","0","0.913","78"
"2000854","10","10","2","60","8","373","3","4","0","179","159","20","3.21","0","0.888","62"
"2000132","14","14","2","60","1","6","0","0","0","4","4","0","0.00","0","1.000","50"
"2000102","1","1","2","60","1","65","1","0","0","17","15","2","1.85","0","0.882","53"
"2000930","8","8","2","60","12","728","3","7","2","489","442","47","3.87","1","0.904","72"
"2000563","4","4","2","60","9","515","2","7","0","322","285","37","4.31","0","0.885","64"
"2000565","12","12","2","60","8","478","3","5","0","272","250","22","2.76","0","0.919","74"
"2000910","7","7","2","60","4","240","4","0","0","124","115","9","2.25","0","0.927","76"
"2000594","11","11","2","60","4","238","1","3","0","126","109","17","4.27","0","0.865","59"
"2000067","0","0","2","60","1","0","0","0","0","0","0","0","0.00","0","0.000","50"
"2000429","6","6","2","60","5","305","4","1","0","160","148","12","2.36","0","0.925","74"
"2000264","13","13","2","60","4","182","0","3","0","132","119","13","4.27","0","0.902","67"
"2200007","2","2","2","60","1","65","0","0","1","31","29","2","1.85","0","0.935","81"
"2001032","13","13","2","60","9","538","2","6","1","415","382","33","3.68","0","0.920","82"
"2200016","5","5","2","60","12","649","8","3","0","296","273","23","2.13","2","0.922","70"
"2001340","12","12","2","60","4","250","4","0","0","107","100","7","1.68","1","0.935","73"
"2001308","5","5","2","60","2","68","1","0","0","31","29","2","1.75","0","0.935","62"
"2000933","1","1","2","60","11","659","6","5","0","404","374","30","2.73","1","0.926","82"
"2001041","6","6","2","60","7","418","3","4","0","281","258","23","3.29","1","0.918","81"
"2200002","9","9","2","60","8","489","6","1","1","264","241","23","2.82","1","0.913","74"
"509","2","2","3","60","9","530","3","4","1","247","223","24","2.72","1","0.903","68"
"331","10","10","0","60","49","2908","16","28","4","1926","1761","165","3.40","1","0.914","77"
"429","13","13","0","60","56","3319","30","22","3","2074","1900","174","3.14","3","0.916","78"
"396","0","0","2","60","12","723","7","4","1","541","506","35","2.90","1","0.935","88"
"467","9","9","3","60","8","485","4","3","1","202","175","27","3.34","0","0.866","54"
"363","11","11","2","60","8","480","5","3","0","262","235","27","3.37","0","0.897","69"
"432","4","4","0","60","7","367","4","2","0","271","246","25","4.08","1","0.908","68"
"496","3","3","0","60","13","731","8","4","0","335","302","33","2.71","0","0.901","63"
"333","10","10","2","60","6","342","2","3","0","212","196","16","2.80","0","0.925","78"
"497","20","20","0","60","57","3151","19","30","5","1957","1767","190","3.62","4","0.903","71"
"1754","19","19","0","60","18","907","7","4","3","477","424","53","3.50","1","0.889","62"
"1739","10","10","0","60","20","1106","13","3","2","544","498","46","2.49","2","0.915","70"
"663","6","6","0","60","20","814","3","10","0","455","407","48","3.54","0","0.895","59"
"738","14","14","0","60","19","911","3","9","2","789","717","72","4.74","0","0.909","71"
"731","8","8","1","60","15","705","8","3","0","356","325","31","2.64","2","0.913","63"
"757","7","7","1","60","58","3520","27","27","4","2157","1992","165","2.81","5","0.924","77"
"661","8","8","0","60","29","1686","15","10","3","999","920","79","2.81","2","0.921","79"
"685","9","9","1","60","36","1971","20","12","1","1132","1029","103","3.13","5","0.909","69"
"660","4","4","0","60","7","372","1","5","0","254","223","31","4.99","0","0.878","57"
"516","1","1","3","60","4","183","2","1","0","86","82","4","1.30","0","0.953","76"
"565","11","11","0","60","45","2476","10","30","2","1955","1795","160","3.88","4","0.918","76"
"521","9","9","3","60","4","240","4","0","0","93","86","7","1.75","1","0.925","72"
"596","2","2","0","60","48","2887","36","11","1","1342","1220","122","2.54","5","0.909","70"
"606","2","2","3","60","4","197","2","2","0","99","88","11","3.34","0","0.889","62"
"563","21","21","0","60","45","2517","15","26","3","1578","1435","143","3.41","1","0.909","70"
"629","5","5","0","60","19","1098","9","5","3","629","572","57","3.11","1","0.909","71"
"540","6","6","3","60","8","481","8","0","0","163","158","5","0.62","5","0.969","81"
"627","18","18","0","60","13","699","8","3","1","367","334","33","2.83","1","0.910","72"
"564","5","5","0","60","49","2899","18","26","5","1819","1646","173","3.58","2","0.905","71"
"595","15","15","0","60","54","3263","32","19","3","1623","1483","140","2.57","4","0.914","76"
"630","18","18","0","60","55","3292","26","24","4","1781","1635","146","2.66","4","0.918","75"
